1559,74938.464
2857,10604.394
1422,188678.40300000002
2656,63551.304
1396,104613.453
2036,38510.865
1970,75495.609
2570,9721.512
1720,69922.269
1413,122759.019
2943,19247.814
840,139535.86500000002
1406,72684.18900000001
2229,300339.621
2547,239500.82700000002
2636,115582.77
1632,109968.174
2038,25245.387000000002
2597,10930.959
1219,228095.08200000002
1014,142719.111
2321,226678.176
827,66499.596
1329,166862.547
8,186384.744
2533,291581.208
479,34160.202
1109,233986.617
1791,220238.154
823,320246.838
1620,57855.681
2984,40191.75
1096,247522.329
1211,56719.836
1222,21252.654000000002
2727,157423.50900000002
1036,226508.841
572,185965.11
220,198680.724
283,47540.826
198,169715.781
914,68606.748
2393,33584.994000000006
520,176401.053
2703,303613.812
2023,96749.01
1642,627028.29
822,36520.812
2565,42972.435000000005
2217,285385.455
940,448536.60000000003
810,17359.677
785,90777.91500000001
1265,176019.462
1528,117779.787
2277,116201.24100000001
461,141098.886
1221,274893.669
1575,136034.676
911,8974.134
241,118590.03000000001
1856,400971.195
257,79660.989
2682,84412.512
1920,82637.829
2949,208432.008
488,129584.25
1107,318795.309
647,400168.368
2639,96461.028
566,44506.431
2248,43702.119000000006
535,284148.504
459,192024.081
2896,81551.016
2105,405088.425
447,10896.165
1455,273776.364
1185,19734.435
65,24104.331000000002
1839,77955.003
1114,85525.17300000001
1898,118990.89899999999
2995,374571.17100000003
480,137779.641
2398,393445.269
1800,44859.123
1804,84638.19600000001
126,12642.318000000001
1131,57938.202
478,413484.912
1885,347159.66400000005
744,60645.509999999995
1630,243522.261
861,141900.87600000002
2674,38406.123
1932,34227.999
2924,245289.411
1305,43811.685000000005
412,78279.903
149,207297.747
284,50184.216
36,162919.692
2609,27914.778
2753,296329.788
574,156336.723
1906,57266.271
2279,284720.886
2595,29652.318
2378,76085.028
915,171937.62900000002
2603,181408.608
464,103940.27100000001
983,48890.025
2477,97365.177
1563,71186.499
444,109039.56300000001
1316,73368.342
103,81490.806
456,242048.17799999999
1553,241901.72100000002
1440,365917.32
1677,51857.667
2496,415552.212
907,49814.91
231,207958.59
1088,76720.671
269,53701.947
2867,47794.977
857,45093.69
611,73582.056
1418,181775.304
1655,169708.644
53,80676.828
1190,234874.458
1093,44013.96
2232,17224.389
1063,460100.106
356,73811.808
199,98767.233
1672,165406.527
2002,50827.887
2121,101515.284
2593,124585.38000000002
223,49126.509000000005
2517,162476.28000000003
1897,11753.262
2472,28041.84
667,64975.581
2211,66452.49
1639,201415.53600000002
1367,22099.86
1267,298168.974
930,48462.588
1326,205221.33000000002
505,43243.200000000004
1961,235062.828
1341,289683.621
837,133836.41700000002
420,344719.683
291,68711.859
296,80763.804
373,96273.28800000002
1745,184061.11500000002
2315,84034.989
1089,187250.337
1616,23795.685
2742,43821.279
851,214047.64800000002
961,86958.963
2441,63523.206
448,46313.541
2644,432060.76800000004
2822,34369.155
2122,513554.805
670,38829.843
2680,186501.924
2433,250503.30000000002
1982,93985.326
2887,463379.616
2865,440708.004
2624,92580.606
753,65272.932
2524,60522.12
2953,131052.15900000001
162,128406.58200000001
2067,10987.596000000001
2141,14269.536000000002
1860,49970.87100000001
928,235091.151
1304,187457.769
322,44935.353
1062,50770.728
1901,62264.925
262,186085.233
174,83981.061
742,132848.415
1761,23294.07
2159,72819.513
1194,101590.29000000001
2418,20826.144
1196,331600.869
1669,69626.043
472,96804.477
2280,151110.37800000003
2448,344881.728
1878,189295.056
1760,152802.711
1960,305554.761
1976,101180.475
395,98692.14600000001
1585,83058.543
511,69600.66300000002
2714,26479.215
1690,577632.1860000001
2483,114082.155
76,58384.881
968,28619.127
793,156745.197
873,124443.71100000001
1467,206477.676
193,80676.756
1623,299627.541
544,400853.07
955,14757.327
1922,389700.711
1693,40275.693
2755,134272.91700000002
1518,210782.619
1606,122395.887
2100,66415.473
2504,73933.587
40,63566.172000000006
2263,69579.684
1732,21678.597
985,98127.936
581,467462.493
760,73632.753
2475,42046.65
635,33267.042
1257,61054.361999999994
2234,84018.96900000001
109,197224.479
1356,8124.921
2637,15835.832999999999
497,64940.33699999999
2273,52736.166
1357,76936.49100000001
821,110290.959
1026,33247.953
1722,18206.064
2806,80902.66500000001
1153,183998.178
877,334585.17
87,68765.859
436,16198.029000000002
2916,21234.366
2151,31245.605999999996
817,145596.645
1546,27173.511000000002
313,54170.847
908,420018.3
2875,145627.39800000002
1977,31299.380999999998
1872,272520.423
2698,438904.836
61,52981.344000000005
2861,61628.931
1363,18035.397
229,100090.26
430,53609.022000000004
1050,434783.655
285,32256.594000000005
17,305378.109
2160,44712.135
2429,144768.55500000002
4,42870.51900000001
1861,35374.257000000005
1654,136025.496
2406,391977.117
2243,83577.123
2313,40602.717
517,385863.894
2457,228611.727
1322,229501.30500000002
1352,57237.057
2652,15354.099
303,83505.051
957,212292.37800000003
2615,287667.41400000005
790,67609.233
2178,283062.474
2750,15083.514
1321,34424.613
1408,294545.862
1419,127058.463
2560,37159.065
706,20090.187
1149,32581.458000000002
789,329201.901
2507,110725.03800000002
1280,576308.2590000001
2738,28746.756
1048,178731.18000000002
2231,194727.312
71,372385.03500000003
2470,164946.636
1060,248355.729
1973,101285.073
2891,285099.462
2250,85683.951
2493,44970.89400000001
2404,82001.26800000001
438,17129.088
39,480990.888
1399,366007.698
1097,108474.912
1079,87921.162
2439,36848.34
2469,42548.796
2218,36280.161
176,236949.62399999998
587,47777.958000000006
49,187134.858
83,124525.35
2556,210809.37600000002
1886,124996.68000000001
191,295142.193
1126,15060.464999999998
402,237532.33800000002
956,624308.1120000001
1799,85595.64300000001
1482,117738.36
2070,373512.303
1521,88338.636
2286,36989.028
1808,129236.796
2536,143994.717
2663,122948.352
2944,64416.581999999995
2902,85349.286
2081,146195.22600000002
652,142780.293
1671,104969.529
11,205133.823
1673,18653.121
2999,43633.278
1395,297056.349
2743,40361.310000000005
518,58397.598000000005
1464,165331.224
417,80798.148
2106,87522.012
1698,139628.223
2697,255743.919
455,106902.45
2338,37068.372
1998,32845.347
1449,365876.109
2049,161829.18000000002
1310,137970.684
1164,12020.571
2786,25300.917
1111,66996.036
2709,320119.956
523,431970.561
621,21941.937
346,72996.606
1452,265033.962
2531,127437.129
1019,175761.45
2322,327806.019
1750,13529.889
325,28452.015
820,539014.3200000001
1530,101811.285
47,202226.103
2017,331664.454
89,420452.12700000004
2938,52012.881
2130,56690.1
2180,29711.34
1165,173850.20100000003
1968,59955.003
2774,151777.863
1414,231988.887
12,131455.791
330,285964.12799999997
1273,287726.085
1124,308094.13800000004
2847,74656.359
2872,30020.031
121,352129.491
1192,234123.633
1238,8014.905000000001
2201,116285.985
689,71813.007
1602,52773.479999999996
2124,66474.945
2552,28702.602
96,697314.51
745,40574.205
890,35870.670000000006
2942,550268.298
1647,249980.63400000002
2897,114173.1
2677,562911.309
2805,91490.508
1142,39371.301
2562,39447.576
1154,87193.935
1100,127403.73000000001
582,47006.199
549,78741.11700000001
780,18741.582
2467,197520.606
768,44054.729999999996
629,86487.66900000001
2474,554662.3770000001
2527,11038.077000000001
1823,37322.604
2646,420964.155
819,226418.13
2447,17684.262000000002
1831,148385.89800000002
1769,36734.607
576,164280.483
226,16384.392
662,71818.209
2749,37353.078
1908,479172.816
2814,377120.50200000004
2297,187354.89
2647,13775.202000000001
419,531615.771
2509,58332.177
1435,135578.034
1640,37394.469000000005
612,169100.766
2778,80785.59300000001
1005,31532.274
806,135009.729
78,689802.417
2998,37033.434
2228,34249.554
628,396393.588
1624,204761.466
1486,182536.452
450,116402.56199999999
10,30035.745000000003
2866,20603.7
2281,521717.634
1236,24775.433999999997
1340,82057.248
1832,363970.701
411,54434.015999999996
2651,282722.436
2005,251945.271
530,26027.253
2040,244406.853
1531,141789.231
1658,183886.371
595,280378.629
1415,163975.56300000002
589,80338.89600000001
761,33235.614
423,42432.165
2974,125929.467
1299,41809.671
2103,30500.721
1928,96948.819
2903,190773.306
2732,173751.669
1936,278501.328
516,39232.143
2578,100901.799
818,23317.632
696,41437.845
1766,94895.073
350,200812.896
2722,228981.24000000002
268,91973.664
1626,61222.662
1718,13415.409
2386,48729.384000000005
1468,10779.462000000001
2992,121030.52399999999
1087,436119.66000000003
2796,38276.487
1287,203998.716
965,24028.065
1298,52936.875
1594,13555.935
2696,71408.475
2481,55121.76
1226,59417.486999999994
2133,344966.211
2068,30432.177
491,116294.64300000001
258,274892.049
2202,251816.22
2798,52610.283
1500,166040.019
1858,109095.471
2476,86097.95999999999
2318,386751.69
482,72007.137
701,119863.26
16,306379.494
1237,43386.336
1119,57693.213
1506,222065.325
2346,377155.809
2142,167335.54200000002
1798,453290.175
1148,441698.679
558,25725.339
1248,51144.633
845,27152.775
2838,49296.915
2567,25983.603
943,57778.38
925,61730.82000000001
235,21686.031
266,34385.589
1532,29770.065
1066,312558.075
2184,9856.206
460,78417.315
2101,159697.008
1269,33489.099
1845,296655.39
244,111079.494
1711,99231.678
2102,156220.011
63,38083.950000000004
2440,296881.065
2758,45100.674
2185,182426.418
712,55447.128
2947,19423.098
734,526737.06
2165,130971.06
969,80227.098
277,337208.454
2031,95463.216
337,156887.361
1663,117462.429
323,306592.119
38,111487.716
2779,149023.548
1668,650631.3030000001
2650,37447.119000000006
2379,78398.811
1957,110770.21800000001
2629,140641.353
2341,35157.617999999995
2299,292141.107
2018,67091.15699999999
1348,136836.909
158,421316.91000000003
1835,128075.229
1460,103969.557
107,66984.138
2372,62245.48499999999
301,137819.781
868,43916.058000000005
1925,92868.894
1847,26326.08
2819,62463.771
1802,277377.273
2744,115733.67300000001
2671,31619.439
1844,67570.047
2410,23724.324
2111,26541.657
2844,450606.213
1401,168647.85900000003
2464,210189.933
2210,73237.068
546,37132.308000000005
2288,58709.808000000005
2276,59639.157
1587,205790.958
1900,41482.74600000001
1650,57326.337
1896,68033.619
2860,220269.627
44,158541.084
2460,67745.043
2884,26452.899
169,177899.355
608,34803.135
160,173412.441
1332,42044.427
355,85395.285
575,12569.472
1017,239939.23500000002
424,38211.813
1700,78449.355
664,520769.03400000004
1549,40478.535
1955,474952.90499999997
1095,36562.671
1527,276799.05
738,136391.931
731,18793.62
2343,33110.577
1852,352459.332
1892,83210.499
772,266291.23500000004
1533,70822.854
2607,14405.571
2303,311866.155
1702,74358.90000000001
1271,161757.927
210,151738.668
170,44459.604
972,12327.138
1721,42307.947
2613,35450.82000000001
876,26327.871
1983,481899.42900000006
2396,366022.512
2241,368439.732
2668,19365.039
2337,120618.18000000001
2587,20407.824
2666,29791.026
2352,32506.379999999997
2125,312495.77700000006
203,51340.878
2889,9806.4
1699,595597.113
2598,33864.795000000006
2612,32961.312
1044,174305.583
1168,86004.045
1615,35163.890999999996
529,222557.742
2,71292.654
651,121518.63000000002
1846,97109.055
2425,76457.052
312,278950.887
429,270994.57200000004
1867,21662.244
2420,371023.75800000003
1696,223113.618
2085,391776.705
2983,142955.00100000002
2083,141321.348
52,63901.062
1002,65087.46
2154,82131.345
446,88691.364
2649,47256.624
986,74703.87000000001
1919,68097.933
1328,72769.41
1999,57652.596000000005
639,34257.213
953,105164.586
1144,239722.353
204,31299.759000000002
1610,38970.495
1127,64914.335999999996
131,42456.249
2530,14757.174
1581,133564.788
290,18902.151
1907,37942.452
1958,62890.460999999996
445,39545.55
2465,42290.829
1969,50530.617
1176,61764.273
831,118802.259
1709,38398.248
1398,211841.901
2199,76607.154
1666,696225.042
2929,24089.31
219,10544.778
403,220863.789
2450,345473.44200000004
1695,588911.481
2118,109279.971
859,71938.638
1821,43509.807
187,229415.66100000002
1199,382290.453
515,272584.8
2922,281835.837
1840,84053.016
1857,147317.13
2120,31651.515
1324,99314.34300000001
2854,51238.026
84,230276.034
2577,38548.404
1944,357880.12200000003
960,71579.81700000001
1914,73519.02
318,61133.427
1576,10024.209
2761,399209.427
1992,66289.428
829,188590.356
2539,52757.208000000006
2478,90531.25200000001
1151,93661.974
812,43924.383
1374,50197.968
2060,96799.716
484,94000.086
678,183398.733
25,41185.872
720,93151.31400000001
2766,34758.009000000005
1178,103397.94
2307,20602.215
140,23646.87
1501,357249.00600000005
1278,351951.696
1612,182344.34699999998
711,32404.536
2256,70315.137
2990,195896.988
1567,104135.74200000001
1377,108790.398
888,54819.801
1811,608735.385
1349,57197.934
139,107566.452
1056,19337.688000000002
2236,29898.665999999997
2941,411198.858
364,70005.078
2971,435420.45
2108,47917.341
94,106226.1
704,130117.89600000001
378,49362.057
1691,74445.984
2574,103456.341
2423,340452.22500000003
1393,75802.131
1121,39514.770000000004
737,213497.361
250,317092.266
2675,34979.787000000004
2839,38640.582
622,85919.895
885,680080.0680000001
1870,22390.812
167,106969.311
1834,33248.997
2376,67520.84400000001
2332,211754.943
2563,182423.736
2407,305278.866
207,47519.117999999995
326,62929.71
1678,27474.129
2705,114997.005
1588,244331.613
1747,608784.831
1043,309068.145
215,20357.649
1783,66550.761
2012,86765.202
2347,429476.4
113,20793.294
545,69939.73800000001
1416,115846.86600000001
2255,642764.547
1244,71689.464
1022,22238.352
2302,68796.45
2845,147285.639
1343,106388.523
1550,600452.442
495,97628.112
1101,31100.679
2594,235106.559
1704,61869.825000000004
543,124804.70100000002
1446,77283.387
2840,84702.86099999999
1028,27212.913
2648,183934.692
300,39682.584
1193,389522.637
1727,145682.298
2645,47701.395000000004
681,397034.63100000005
610,22384.791
2027,84058.443
1420,38556.423
2078,72326.448
324,20256.552
2631,187987.32
2836,18886.536
2899,7742.835
2336,207471.744
591,320110.011
1883,25467.426
2471,63078.24600000001
2790,51348.168
791,106752.402
255,42011.415
2911,83891.376
724,146382.93000000002
156,133032.51
616,37337.472
371,306393.759
1729,25654.608
2190,34752.069
60,25816.068
1023,116824.149
230,294010.83900000004
846,116235.441
2244,61708.851
232,40761.459
1792,26403.39
2501,495141.489
2114,316950.246
1557,149112.756
48,99380.295
642,37305.504
2136,172297.395
367,32460.84
1437,172914.39
2532,78416.658
2436,53805.861000000004
1201,142808.31900000002
2589,507115.674
2554,71858.53800000002
896,15869.097000000002
14,110183.85
261,18421.938000000002
2948,116609.202
245,207974.223
152,20151.972
1209,132584.14800000002
1231,59957.127
2183,241235.37
698,301192.254
2623,7521.309
267,7884.072
2912,18490.176
1797,95218.911
1382,119942.28000000001
1015,31780.377
2661,122847.99299999999
493,12505.536000000002
2660,35449.929
1055,201434.571
988,349196.193
1250,103263.69600000001
1652,76633.695
192,313295.37299999996
2627,211832.91
1591,69925.977
462,491470.2540000001
1369,25642.935
1604,106252.119
2932,47630.196
1733,27765.972
1160,61544.034
1213,77248.44900000001
2599,43134.93
393,55751.238
1586,233817.174
2094,232907.679
1034,386893.29600000003
886,153392.121
1785,56345.175
2991,12930.003
1817,61784.046
519,88759.17
1909,528612.264
2591,34310.952
2333,26904.726
2888,23730.273
1889,14865.57
1866,110766.62700000001
2618,148949.217
560,559844.649
297,84501.846
1735,149682.38400000002
282,156052.01700000002
2849,354908.907
849,193957.524
2032,353131.83900000004
2434,283103.487
1167,32160.213
2762,56067.903
2834,41962.653
1354,49742.658
578,121304.925
1158,38876.526
2254,26263.638
1774,7988.886000000001
1179,17746.668
1803,173013.993
2330,402680.493
865,378666.648
1613,590612.355
684,51683.346000000005
1685,29912.796000000002
593,28990.287
1350,278352.216
2349,39824.748
1279,30816.720000000005
106,80745.957
2463,18610.749
1941,262857.933
1243,34602.579
1751,230352.30000000002
24,248524.47
33,25778.97
954,113728.311
808,550173.8879999999
2557,201324.852
2282,38484.477
691,45037.935000000005
1645,164418.39
1712,23948.82
736,441611.712
2196,46749.888
2934,298249.74
1496,25735.86
512,26801.091
1996,230237.991
2055,228508.551
394,55470.024000000005
201,141393.708
2323,26722.296
2619,32615.054999999997
1245,26172.135000000002
2985,72010.773
631,162833.68800000002
997,125737.99200000001
1116,24576.957
707,516893.049
1989,197537.355
1570,213200.766
562,116055.216
1410,50895.315
2900,50725.008
977,196179.81300000002
950,12282.381000000001
117,122108.72399999999
2773,228590.83800000002
735,34556.787000000004
1113,87798.213
1450,42935.193
1448,174987.612
1251,64940.643000000004
1744,156734.199
2405,22299.3
2427,429122.71800000005
775,56560.752
2292,63270.018000000004
2401,97423.533
2451,77231.322
2077,159271.353
875,33500.142
2354,39493.953
1917,101594.223
327,231172.227
779,459053.379
1879,29315.88
397,130390.96500000001
27,91916.424
299,104115.39300000001
1483,577012.059
1072,39214.458000000006
2168,193114.296
1714,16602.786
347,96649.398
548,30921.380999999998
2982,561109.815
1355,93135.276
590,242800.83900000004
1166,148844.016
2511,10492.965
1618,19933.785000000003
1812,302001.399
2693,59726.71800000001
50,298560.609
836,36750.213
2848,104053.635
531,9773.694
884,76347.504
2920,260352.333
489,287223.057
1011,320995.242
2972,249607.53000000003
179,141909.59699999998
860,42508.278
719,466830.22500000003
1556,281756.66400000005
1517,110960.631
508,303927.894
870,19606.851
2426,209704.005
993,67713.3
673,45029.61
137,225587.736
1252,51768.135
1318,57777.003
251,270826.749
2171,418121.397
2098,647338.59
335,78446.961
580,209443.671
2824,401564.547
1383,52206.039
2685,68907.95999999999
1991,96485.112
1648,74234.43
2086,34780.311
2222,241793.649
1140,27826.272
602,62311.905
1822,22271.058
457,16756.812
1085,291689.55
281,261033.408
2544,700685.4959999999
349,149870.23200000002
709,100160.424
1568,34805.997
507,263963.313
2162,477983.88899999997
999,48224.943
26,218875.275
2951,91395.774
1918,41113.377
927,113650.38
2784,102080.529
937,58112.586
526,42740.073000000004
782,583100.712
2072,133088.373
2310,274730.211
86,89432.865
35,48240.324
408,67254.723
2488,20742.705
328,271450.728
253,127761.975
1873,492239.41200000007
2512,33932.538
270,130683.96900000001
976,40137.93
2205,16096.707
2498,139340.547
1625,195359.103
6,95335.083
2551,121951.75500000002
2187,31275.189
2316,142898.49000000002
2400,137749.014
1675,266705.568
1786,256923.98100000003
2799,136519.092
1040,184646.979
2569,49562.765999999996
713,206588.43000000002
1351,77117.625
1405,65643.831
357,259946.63999999998
665,300421.88100000005
2720,112470.624
513,29754.305999999997
2116,65799.675
1432,66755.277
2918,165178.01700000002
934,27891.648
898,52334.01
2367,93884.382
239,453740.814
740,19389.501
984,19197.486
2540,74142.693
752,173154.492
714,93686.112
2368,37091.421
2670,15299.757
32,168647.391
2329,59398.920000000006
2030,37557.018
2289,140905.098
2638,13552.938
1173,26483.345999999998
142,521857.83600000007
2129,119114.62199999999
2413,13639.905
970,68159.232
776,39705.291
2198,101374.191
2233,40729.419
924,121149.29699999999
1608,137798.442
1986,48997.215
1086,109118.91600000001
721,71784.981
1603,76980.546
528,160208.487
918,10592.235
2235,36157.428
428,409695.38100000005
1578,192133.953
2770,148793.22
1186,163617.00300000003
2443,28910.448
2787,72714.852
1177,102116.484
2678,290374.731
18,38321.676
568,27856.179
1956,219043.91700000002
1436,245771.73900000003
577,15082.326
1319,11509.74
392,135292.16700000002
2075,9978.119999999999
926,38152.71
1215,354335.148
658,20666.889
1493,124862.18400000001
2523,101528.06400000001
427,189636.102
1740,236679.48
1946,206766.198
564,31221.108000000004
921,17213.274
1157,57536.037000000004
2214,129003.858
1143,8944.848
421,17871.354000000003
2658,65352.032999999996
132,51636.735
1438,26238.222
1075,226481.625
1884,86910.498
687,92969.766
225,46575.94500000001
688,209549.82600000003
2800,148650.381
1893,566004.483
1738,72202.527
1789,60199.38
534,66640.068
249,71460.207
1286,33247.503
762,128082.95999999999
1828,372661.011
2945,96156.549
1843,177708.312
386,275995.332
1850,42346.08
1391,87269.68800000001
2881,203802.12
1439,41613.273
1402,182876.895
1155,362593.017
643,88146.612
2458,81409.185
1734,351870.87600000005
2360,98022.31199999999
2908,48582.477
54,106786.746
2622,74178.378
841,37004.44500000001
1268,383876.154
1301,106586.631
2535,93362.13900000001
238,147568.527
536,57765.591
2561,29909.673000000003
2815,306570.141
1910,49286.16
2641,544614.309
600,168672.123
1809,61424.558999999994
190,274952.394
1123,78825.078
2358,234962.631
133,76763.781
971,36100.53
636,153350.775
690,106723.62000000001
237,164608.083
122,75845.73599999999
1943,153730.053
398,51725.097
1134,38117.034
553,19261.710000000003
1345,78244.182
2422,17730.54
1778,19962.927
1427,101007.72
2630,171552.33000000002
2305,54377.28
2829,25577.118000000002
598,166729.464
124,43611.579
1951,55336.437
1765,147458.178
1001,111510.06300000001
1189,78081.012
1320,43317.65700000001
2087,28187.451
980,277394.139
532,44416.485
1327,168753.798
1583,354936.41099999996
2939,185932.845
2351,72128.493
2825,109227.816
1051,8635.761
263,19409.229000000003
205,21610.952999999998
2014,114072.858
2502,20148.768
2993,22998.357
1643,9328.419
1223,82006.99200000001
2534,174735.432
1670,98997.52500000001
1775,480624.75
878,65459.511
1214,326601.02700000006
2962,107669.178
656,76937.103
1990,49381.389
1574,40421.331
1224,24169.896
1619,52276.770000000004
1571,373852.989
1080,67722.74100000001
1657,134118.144
2084,29001.015
304,134671.19400000002
2495,30718.592999999997
1133,95862.654
1948,84980.133
627,46383.191999999995
2455,156291.372
1784,53355.015
1334,48119.904
2212,65955.033
1707,28452.095999999998
418,271123.49700000003
2500,130541.175
2006,331506.90900000004
2242,61217.83800000001
702,162820.008
1277,289838.81700000004
1313,40936.815
1728,27012.06
227,39663.441
43,18759.573
2642,31126.698
75,209974.608
58,81328.905
1145,480240.80100000004
2826,57736.008
68,117392.85
331,97837.848
2045,18915.975000000002
2127,128966.88600000001
2789,128868.68699999999
1461,129282.723
73,337729.239
425,41913.297000000006
2821,205986.456
1007,126098.10900000001
422,244481.715
1708,67121.397
2712,29795.346
194,71208.65699999999
533,30404.151
2568,18103.707
2082,282731.274
695,153573.87600000002
2007,110590.011
674,15103.583999999999
2583,118662.20999999999
1000,197454.96
2986,37341.189
1662,311612.265
657,146875.176
935,39015.828
2734,129807.927
1790,85180.221
777,104607.216
2804,259208.649
2113,138749.526
2039,27177.156
2654,271302.453
1099,92795.076
1309,16782.462
2669,111573.999
1689,41089.338
1012,20523.33
1380,38446.191
1715,340111.59300000005
650,95130.66600000001
2395,81330.02100000001
1582,118736.17199999999
922,11055.249000000002
901,494690.265
655,130062.67199999999
2283,21691.98
620,41110.767
1508,42004.287000000004
1653,57924.297000000006
1716,63719.865000000005
2069,69129.927
329,122939.81100000002
1757,33404.292
880,192557.736
120,143359.146
1227,24800.688000000002
2514,51867.927
759,56948.337
2270,193881.429
1504,103966.209
1335,29324.799000000003
2042,366390.387
2781,55935.513
1463,83677.329
